prop_id,prop_nm,MARSHA_TXT,PROP_STATUS_TXT,OPS_REGION_TXT,NALO_INTL_TXT,brand_txt,hotel_type_txt,OWNER_TYPE_TXT,DUD_DIVISION_CD,DUD_UNIT_CD,DUD_DEPT_CD,PEOPLESOFT_ID_DIVISION,PEOPLESOFT_ID_UNIT,PEOPLESOFT_ID_DEPT,PROP_MGR_TXT,PROP_OWNER_TXT,PROP_FRAN_TXT,PROP_AM_TXT
a1W1I000000aWMGUA2,Renaissance Clearwater Beach Hotel,,Cancelled,East,NALO,Renaissance Hotels & Resorts,FS,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJWQFQA4,,
a1W1I000000aWMHUA2,CY SD Sioux Falls Sioux Falls USA,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,,
a1W1I000000aWMIUA2,FFI CO Pueblo Pueblo USA,,Cancelled,West,NALO,Fairfield Inn By Marriott,MSB,F,,,,,,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,,
a1W1I000000aWMJUA2,FFI TX McAllen McAllen USA,,Cancelled,West,NALO,Fairfield Inn By Marriott,MSB,F,,,,,,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,,
a1W1I000000aWMKUA2,CY NE Lincoln Lincoln USA,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,,0011I00000cJXUzQAO,,
a1W1I000000aWMLUA2,FI KY Lexington Northeast USA,,Cancelled,West,NALO,Fairfield Inn By Marriott,MSB,F,,,,,,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,,
a1W1I000000aWX1UAM,Residence Inn By Marriott Los Angeles Burbank Airport,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXfFQAW,0011I00000cJXi4QAG,0011I00000cJXi4QAG,
a1W1I000000aWX2UAM,Aloft Los Angeles Burbank Airport,,Pre-Opening,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXfFQAW,0011I00000cJXi4QAG,0011I00000cJXi4QAG,
a1W1I000000aWXyUAM,Fremont Marriott Silicon Valley,SJCFM,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,349,,34,34349,,0011I00000cJXqsQAG,0011I00000cJWMKQA4,0011I00000cJWMKQA4,
a1W1I000000aWdUUAU,Pittsburgh Cranberry Township,PITFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2RY,13,43,432RY,,,,,
a1W1I000000aWdVUAU,Anaheim Placentia/Fullerton,SNAFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2W2,13,43,432W2,,,,,
a1W1I000000aWZDUA2,West Des Moines Marriott,DSMWD,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,209,,34,34209,,0011I00000cJXppQAG,0011I00000cJXppQAG,0011I00000cJXppQAG,
a1W1I000000aWdjUAE,Courtyard By Marriott Chattanooga at Hamilton Place,CHACH,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1AJ,1,31,311AJ,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWdkUAE,"The Ritz-Carlton, Pelican Island Antigua",.,Cancelled,CALA,INTL,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00000cJXVUQA4,,
a1W1I000000aWZbUAM,Salt Lake City Marriott University Park,SLCUP,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,227,,34,34227,,0011I00000cJXX4QAO,0011I00000cJXjWQAW,0011I00000cJXjWQAW,
a1W1I000000aWdWUAU,Montgomery,MGMFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2A5,13,43,432A5,,,,,
a1W1I000000aWVvUAM,"The Clancy, Autograph Collection",SFOAW,Open,West,NALO,Autograph Collection,FS,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJWMKQA4,,
a1W1I000000aWVwUAM,Residence Inn By Marriott Houston Richmond,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXthQAG,0011I00000cJXthQAG,0011I00000cJXthQAG,
a1W1I000000aWcJUAU,Courtyard By Marriott New York LaGuardia Airport,LGACA,Deflagged,East,NALO,Courtyard By Marriott,MSB,F,31,1UV,13,65,651UV,,,,,
a1W1I000000aWcgUAE,Courtyard By Marriott Indianapolis Carmel,INDCM,Deflagged,West,NALO,Courtyard By Marriott,MSB,M,31,1V1,1,31,311V1,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWVxUAM,TownePlace Suites By Marriott Hixson,,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXauQAG,0011I00000cJXauQAG,0011I00000cJXauQAG,
a1W1I000000aWdZUAU,Muscatine,MLIFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2P2,13,43,432P2,,,,,
a1W1I000000aWX8UAM,TownePlace Suites By Marriott Chattanooga South/East Ridge,CHAER,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXauQAG,0011I00000cJXauQAG,0011I00000cJXauQAG,
a1W1I000000aWYvUAM,Marriott Tulsa Hotel Southern Hills,TULSE,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,122,,34,34122,,0011I00000cJXUeQAO,0011I00000cJXUeQAO,0011I00000cJXUeQAO,
a1W1I000000aWV4UAM,"Hotel Metro, Autograph Collection",MKEAK,Open,West,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJXgKQAW,0011I00000cJWkoQAG,0011I00000cJWkoQAG,
a1W1I000000aWciUAE,TownePlace Suites By Marriott Richmond,RICTS,Deflagged,East,NALO,TownePlace Suites By Marriott,MSB,M,64,5A4,1,64,645A4,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWdaUAE,Nashua Merrimack,MHTFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2SC,13,43,432SC,,,,,
a1W1I000000aWdbUAE,Port Clinton,TOLPC,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2J3,13,43,432J3,,,,,
a1W1I000000aWV5UAM,Courtyard By Marriott Kansas City Olathe,MCICO,Open,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXpPQAW,0011I00000cJXpPQAW,0011I00000cJXpPQAW,
a1W1I000000aWVyUAM,Walt Disney World Swan Reserve,MCOKC,Pre-Opening,East,NALO,Autograph Collection,FS,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXcUQAW,,
a1W1I000000aWVzUAM,AC Hotel By Marriott Tallahassee Universities at the Capitol,TLHAC,Pre-Opening,East,NALO,AC Hotels By Marriott,MSB,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXt1QAG,,
a1W1I000000aWW0UAM,"ADERO Scottsdale, Autograph Collection",PHXAF,Open,West,NALO,Autograph Collection,FS,F,,,,,,,0011I00000lUwnxQAC,0011I00000cJWOyQAO,0011I00000cJWOyQAO,
a1W1I000000aWXFUA2,Denver Downtown Convention Center Marriott,DENMT,Pre-Opening,West,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJXnTQAW,0011I00000cJWn0QAG,0011I00000cJWn0QAG,
a1W1I000000aWYwUAM,Fairfield Inn & Suites Austin Downtown,AUSFD,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXuGQAW,0011I00000cJXuGQAW,0011I00000cJXuGQAW,
a1W1I000000aWYxUAM,Sawgrass Marriott Golf Resort & Spa,JAXSW,Open,East,NALO,Marriott Hotels & Resorts,FS,M,34,157,,34,34157,,0011I00000cJXVUQA4,0011I00000cJXgGQAW,,
a1W1I000000aWZHUA2,Wichita Marriott,ICTWE,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,153,,34,34153,,0011I00000cJXUeQAO,0011I00000cJXUeQAO,0011I00000cJXUeQAO,
a1W1I000000aWdcUAE,Savannah Midtown,SAVFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2G2,13,43,432G2,,,,,
a1W1I000000aWV6UAM,The St. Regis Toronto,YYZXR,Open,Canada,NALO,St. Regis Hotels,Luxury,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXwEQAW,,
a1W1I000000aWV7UAM,Element Atlanta Buckhead,ATLEL,Open,East,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJXcXQAW,0011I00000cJXcXQAW,0011I00000cJXcXQAW,
a1W1I000000aWW2UAM,Four Points by Sheraton Santa Cruz Scotts Valley,SJCFV,Open,West,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXs9QAG,0011I00000cJXs9QAG,0011I00000cJXs9QAG,
a1W1I000000aWW3UAM,"Grand Adirondack Hotel, Lake Placid, a Tribute Portfolio Hotel",SLKTX,Pre-Opening,East,NALO,Tribute Portfolio,FS,F,,,,,,,0011I00000cJXmzQAG,0011I00000cJXmzQAG,0011I00000cJXmzQAG,
a1W1I000000aWbzUAE,Courtyard By Marriott Phoenix Chandler,PHXCL,Deflagged,West,NALO,Courtyard By Marriott,MSB,M,31,1QW,1,31,311QW,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWV8UAM,Aloft Indianapolis Carmel,,Pre-Opening,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXtFQAW,0011I00000cJXtFQAW,0011I00000cJXtFQAW,
a1W1I000000aWV9UAM,The Westin Residences Virginia Beach,ORF40,Open,East,NALO,Westin Hotels,FS,F,,,,,,,0011I00000cJSimQAG,0011I00000cJSimQAG,0011I00000cJSimQAG,
a1W1I000000aWckUAE,Fairfield Inn By Marriott Hudson,MSPHU,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2X8,13,43,432X8,,,,,
a1W1I000000aWclUAE,Kokomo,OKKKO,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2T5,13,43,432T5,,,,,
a1W1I000000aWd7UAE,Courtyard By Marriott Boston Stoughton,BOSST,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1W6,1,31,311W6,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWd8UAE,Orlando International Drive,MCOSL,Deflagged,East,NALO,Fairfield Inn & Suites,MSB,F,58,2UX,13,43,432UX,,,,,
a1W1I000000aWdlUAE,MHR  Montreal Dorval Airport Canada,,Cancelled,Canada,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,,0011I00000cJXnbQAG,,
a1W1I000000aWdmUAE,Ottumwa,OTMFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2J1,13,43,432J1,,,,,
a1W1I000000aWdnUAE,Palm Desert,CTDFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2ES,13,43,432ES,,,,,
a1W1I000000aWbtUAE,Philadelphia Bensalem,PHLBS,Deflagged,East,NALO,Courtyard By Marriott,MSB,F,31,1XE,13,65,651XE,,,,,
a1W1I000000aWbuUAE,Courtyard By Marriott Las Vegas Summerlin,LASNW,Deflagged,West,NALO,Courtyard By Marriott,MSB,M,31,1QN,1,31,311QN,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWc0UAE,Courtyard By Marriott Pleasant Hill,OAKCP,Deflagged,West,NALO,Courtyard By Marriott,MSB,M,31,1Q3,1,31,311Q3,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWVAUA2,"Hotel Ivy Residences, a Luxury Collection Hotel, Minneapolis",MSP40,Open,West,NALO,The Luxury Collection,Luxury,F,,,,,,,0011I00000cJXeSQAW,0011I00000cJXeSQAW,0011I00000cJXeSQAW,
a1W1I000000aWcmUAE,Gainesville,GNVFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2F4,13,43,432F4,,,,,
a1W1I000000aWW9UAM,Fairfield by Marriott Inn & Suites Lake Geneva,MKEFG,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXWpQAO,0011I00000cJWP9QAO,0011I00000cJWP9QAO,
a1W1I000000aWd9UAE,Atlanta at Six Flags,ATLSF,Deflagged,East,NALO,Fairfield Inn & Suites,MSB,F,58,2XT,13,43,432XT,,,,,
a1W1I000000aWdAUAU,Courtyard By Marriott Boston Woburn/Burlington,BOSWB,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1DE,1,31,311DE,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWbvUAE,Courtyard By Marriott Phoenix Camelback,PHXCC,Deflagged,West,NALO,Courtyard By Marriott,MSB,M,31,1JF,1,31,311JF,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWXQUA2,Fairfield Inn & Suites Franklin Cool Springs,BNAFL,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXb8QAG,0011I00000cJXraQAG,0011I00000cJXb8QAG,
a1W1I000000aWXRUA2,Courtyard By Marriott Lakewood,,Pre-Opening,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXp1QAG,0011I00000cJXp1QAG,0011I00000cJXp1QAG,
a1W1I000000aWYyUAM,Vancouver Airport Marriott Hotel,YVRSA,Open,Canada,NALO,Marriott Hotels & Resorts,FS,F,34,215,,34,34215,,0011I00000cJXW4QAO,0011I00000cJXW4QAO,0011I00000cJXW4QAO,
a1W1I000000aWVCUA2,Element Minneapolis Downtown,MSPEO,Open,West,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJXW1QAO,0011I00000cJXW1QAO,0011I00000cJXW1QAO,
a1W1I000000aWVDUA2,Four Points by Sheraton Allentown Lehigh Valley,ABEFP,Open,East,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXtGQAW,0011I00000cJXtGQAW,0011I00000cJXtGQAW,
a1W1I000000aWcoUAE,Flint Lapeer,FNTFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,21E,13,43,4321E,,,,,
a1W1I000000aWcpUAE,Fairfield Inn By Marriott Duluth,DLHFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2S5,13,43,432S5,,,,,
a1W1I000000aWXTUA2,Residence Inn By Marriott Bozeman Downtown,BZNRE,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXWXQA4,0011I00000cJXh7QAG,0011I00000cJXh7QAG,
a1W1I000000aWZLUA2,Ann Arbor Marriott Ypsilanti at Eagle Crest,DTWYS,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,195,,34,34195,,0011I00000cJXqOQAW,0011I00000xUVgiQAG,0011I00000xUVgiQAG,
a1W1I000000aWVEUA2,AC Hotel by Marriott Fort Worth Downtown,DFWAC,Open,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXnPQAW,0011I00000cJXXEQA4,0011I00000cJXXEQA4,
a1W1I000000aWVFUA2,Moxy Austin - University,AUSOX,Open,West,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXmfQAG,0011I00000cJXmfQAG,0011I00000cJXmfQAG,
a1W1I000000aWVGUA2,The Westin Residences Edina Galleria,MSP41,Open,West,NALO,Westin Hotels,FS,F,,,,,,,0011I00000cJVdjQAG,0011I00000cJVdjQAG,0011I00000cJVdjQAG,
a1W1I000000aWcSUAU,Marriott's Maui Ocean Club,,Cancelled,West,NALO,Marriott Hotels & Resorts,FS,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJSLcQAO,,
a1W1I000000aWWHUA2,Residence Inn By Marriott Fayetteville,FYVRI,Pre-Opening,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXfVQAW,0011I00000cJXfVQAW,0011I00000cJXfVQAW,
a1W1I000000aWdDUAU,Bowling Green,BWGFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2V1,13,43,432V1,,,,,
a1W1I000000aWdEUAU,Fairfield Inn By Marriott Bozeman,BZNFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2T4,13,43,432T4,,,,,
a1W1I000000aWWJUA2,Courtyard By Marriott Charleston NE/Daniel Island,,Pre-Opening,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXlhQAG,0011I00000cJXlhQAG,0011I00000cJXlhQAG,
a1W1I000000aWXXUA2,TownePlace Suites By Marriott Atlanta Stockbridge,,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXdIQAW,0011I00000cJXdIQAW,0011I00000cJXdIQAW,
a1W1I000000aWXYUA2,"The Cloudveil, Autograph Collection",JACAK,Pre-Opening,West,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJXxzQAG,0011I00000cJXlEQAW,0011I00000cJXlEQAW,
a1W1I000000aWYZUA2,Memphis Marriott East,MEMMM,Open,East,NALO,Marriott Hotels & Resorts,FS,F,34,356,,34,34356,,0011I00000cJXqsQAG,0011I00000cJWMKQA4,0011I00000cJWMKQA4,
a1W1I000000aWcTUAU,Montgomery,MGMTS,Deflagged,East,NALO,TownePlace Suites By Marriott,MSB,F,68,5ZF,13,68,685ZF,,,,,
a1W1I000000aWYaUAM,Denver Airport Marriott at Gateway Park,DENGP,Open,West,NALO,Marriott Hotels & Resorts,FS,F,34,218,,34,34218,,0011I00000cJXluQAG,0011I00000cJXUWQA4,0011I00000cJXUWQA4,
a1W1I000000aWVKUA2,Four Points by Sheraton Amarillo Downtown,AMAFP,Pre-Opening,West,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXexQAG,0011I00000cJXexQAG,0011I00000cJXexQAG,
a1W1I000000aWdFUAU,Fairfield Inn & Suites Brookings,BKXFI,Deflagged,West,NALO,Fairfield Inn & Suites,MSB,F,58,2XC,13,43,432XC,,,,,
a1W1I000000aWdGUAU,Atlantic City North,AIYFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2YP,13,43,432YP,,,,,
a1W1I000000aWE6UAM,Fairfield Inn & Suites Dallas McKinney,DALFK,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWYYQA4,0011I00000cJWYYQA4,0011I00000cJWYYQA4,
a1W1I000000aWE7UAM,The Westin Yokohama,TYOWY,Pre-Opening,APEC,INTL,Westin Hotels,FS,M,,,,,,,,0011I00000cJWNBQA4,,
a1W1I000000aWAKUA2,Fairfield by Marriott Inn & Suites Virgin Zion National Park,SGUFV,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWhpQAG,0011I00000cJWhpQAG,0011I00000cJWhpQAG,
a1W1I000000aWcsUAE,Medford,MFRFI,Deflagged,West,NALO,Fairfield Inn & Suites,MSB,F,58,23Y,13,43,4323Y,,,,,
a1W1I000000aWctUAE,Fairfield Inn By Marriott Appleton,ATWFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2X9,13,43,432X9,,,,,
a1W1I000000aWALUA2,Courtyard by Marriott Vilnius City Center,VNOCY,Open,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJVl5QAG,0011I00000cJVmtQAG,0011I00000cJWOFQA4,
a1W1I000000aWdIUAU,Weslaco,MFEFW,Deflagged,West,NALO,Fairfield Inn & Suites,MSB,F,58,21T,13,43,4321T,,,,,
a1W1I000000aWAtUAM,Four Points by Sheraton Bolzano,BZOFP,Open,Europe,INTL,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJWjaQAG,0011I00000cJWjaQAG,0011I00000cJWjaQAG,
a1W1I000000aWdtUAE,The Duke Hotel Newport Beach,.,Deflagged,West,NALO,Independent,Other,F,,,,,,,,,,
a1W1I000000aWAuUAM,Four Points by Sheraton Ontario-Rancho Cucamonga,ONTFP,Open,West,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJVhbQAG,0011I00000cJVhbQAG,
a1W1I000000aWC5UAM,Moxy Liege City Center Belgium,LGGOX,Pre-Opening,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00000cJWW4QAO,0011I00000cJWW4QAO,0011I00000cJWW4QAO,
a1W1I000000aWcuUAE,Birmingham Inverness,BHMFI,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2XM,13,43,432XM,,,,,
a1W1I000000aWCJUA2,Four Points by Sheraton Dallas Plano,,Pre-Opening,West,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWWgQAO,0011I00000cJWWgQAO,
a1W1I000000aWdJUAU,Fairfield Inn By Marriott Bay City,MBSBC,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2JI,13,43,432JI,,,,,
a1W1I000000aWdKUAU,Roanoke South,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXcXQAW,0011I00000cJXcXQAW,0011I00000cJXcXQAW,
a1W1I000000aWdLUAU,Little Rock West,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXqxQAG,0011I00000cJXqxQAG,0011I00000cJXqxQAG,
a1W1I000000aWCKUA2,TownePlace Suites By Marriott Edgewood Aberdeen,BWIAT,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWkPQAW,0011I00000cJWkPQAW,
a1W1I000000aWCgUAM,"Courtyard by Marriott Al Barsha, Dubai",DXBCB,Open,ME,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJWjrQAG,0011I00000cJWjrQAG,0011I00000cJWjrQAG,
a1W1I000000aWcZUAU,Courtyard By Marriott Miami Lakes,MIAML,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1AE,1,31,311AE,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWcwUAE,Chattanooga,-,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,,,,,,,,,,
a1W1I000000aWcxUAE,Chicago Glenview/Northbrook,CHIFG,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2RJ,13,43,432RJ,,,,,
a1W1I000000aWChUAM,Fairfield Inn & Suites St. Louis South,STLFE,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWlHQAW,0011I00000cJWlHQAW,0011I00000cJWlHQAW,
a1W1I000000aWD3UAM,"Residence Inn by Marriott Doha, Qatar",DOHRQ,Pre-Opening,ME,INTL,Residence Inn By Marriott,MSB,M,,,,,,,,0011I00000cJWZBQA4,,
a1W1I000000aWD4UAM,Protea Hotel by Marriott Lusaka Bonanza Estate,LUNPB,Pre-Opening,AFIO,INTL,Protea Hotels,MSB,F,,,,,,,0011I00000cJTP1QAO,0011I00000cJWYnQAO,0011I00000cJWYnQAO,
a1W1I000000aWDRUA2,Residence Inn By Marriott Galveston,HOURG,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWbVQAW,0011I00000cJWbVQAW,
a1W1I000000aWcaUAE,TownePlace Suites By Marriott Newport News Yorktown,PHFTS,Deflagged,East,NALO,TownePlace Suites By Marriott,MSB,M,64,5A1,1,64,645A1,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWDmUAM,Fairfield by Marriott Inn & Suites Bardstown,SDFFB,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXnxQAG,0011I00000cJWSyQAO,0011I00000cJWSyQAO,
a1W1I000000aWcyUAE,Fairfield Inn By Marriott Chicago Gurnee,CHIGN,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2T9,13,43,432T9,,,,,
a1W1I000000aWczUAE,Fairfield Inn By Marriott Syracuse Clay,SYRNC,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,2JP,13,43,432JP,,,,,
a1W1I000000aWdOUAU,Milford,HVNFM,Deflagged,East,NALO,Fairfield Inn By Marriott,MSB,F,58,23G,13,43,4323G,,,,,
a1W1I000000aWdPUAU,Phoenix Airport,PHXFA,Deflagged,West,NALO,Fairfield Inn & Suites,MSB,F,58,2Z6,13,43,432Z6,,,,,
a1W1I000000aWEDUA2,Courtyard by Marriott Kazan Kremlin,KZNCK,Open,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJWYaQAO,0011I00000cJWZLQA4,0011I00000cJWZLQA4,
a1W1I000000aWdvUAE,TPS VA Washington DC Springfield USA,.,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,O,,,,,,,,0011I00000cJXVUQA4,,
a1W1I000000aWdwUAE,San Antonio Northwest/Medical Center,SATTX,Deflagged,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,,,,
a1W1I000000aWcBUAU,Benton Harbor St. Joseph,SBNBH,Deflagged,West,NALO,Courtyard By Marriott,MSB,F,31,1Z5,13,65,651Z5,,,,,
a1W1I000000aWEEUA2,TownePlace Suites By Marriott Memphis Cordova,MEMCO,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWZcQAO,0011I00000cJWZcQAO,0011I00000cJWZcQAO,
a1W1I000000aWccUAE,Courtyard By Marriott Newport Middletown,PVDMD,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1W9,1,31,311W9,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWd0UAE,Coeur d'Alene,COECD,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2P1,13,43,432P1,,,,,
a1W1I000000aWAMUA2,Moxy Duesseldorf Oststrasse Germany,DUSCC,Pre-Opening,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00000cJULUQA4,0011I00000cJWRyQAO,0011I00000cJWnOQAW,
a1W1I000000aWdQUAU,Phoenix Mesa,PHXFM,Deflagged,West,NALO,Fairfield Inn & Suites,MSB,F,58,2ZF,13,43,432ZF,,,,,
a1W1I000000aWdRUAU,Courtyard By Marriott Charlotte University Research Park,CLTUN,Deflagged,East,NALO,Courtyard By Marriott,MSB,M,31,1AC,1,31,311AC,,0011I00000cJXVUQA4,0011I00000cJSNyQAO,,
a1W1I000000aWAvUAM,Four Points by Sheraton Oran,ORNFP,Open,AFIO,INTL,Four Points by Sheraton,MSB,M,,,,,,,0011I00000cJTjcQAG,0011I00000cJWdGQAW,,
a1W1I000000aWdfUAE,Fairfield Inn By Marriott Sioux City,SUXFI,Deflagged,West,NALO,Fairfield Inn By Marriott,MSB,F,58,2X7,13,43,432X7,,,,,
a1W1I000000aWAwUAM,Four Points by Sheraton Panoramahaus Dornbirn,ACHFP,Open,Europe,INTL,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJWiXQAW,0011I00000cJWXWQA4,0011I00000cJWiXQAW,
a1W1I000000aWD5UAM,"Provocateur, Berlin, a Member of Design Hotels",BERDS,Open,Europe,INTL,Design Hotels,FS,F,,,,,,,0011I00000cJWXnQAO,0011I00000cJWXnQAO,0011I00000cJWXnQAO,
a1W1I000000aWDTUA2,SpringHill Suites By Marriott Halifax Bedford,YHZSB,Pre-Opening,Canada,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWZ8QAO,0011I00000cJWZ8QAO,
a1W1I000000aWDnUAM,Courtyard By Marriott Chicago Tinley Park,,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJVc0QAG,0011I00000cJWbmQAG,0011I00000cJWbmQAG,
